AccSpeciesID	AccSpeciesName	ObsNum	ObsGRNum	MeasNum	MeasGRNum	TraitNum
440396	Neohouzeaua tavoyana	1		1		1
37943	Neohymenopogon parasiticus	16		19		11
69882	Neojeffreya decurrens	14		22		7
91369	Neojobertia candolleana	11		28		9
243763	Neojobertia mirabilis	6		6		2
243764	Neokochia americana	4		10		8
243765	Neokochia californica	13		21		9
37945	Neolamarckia cadamba	97	3	151	33	51
352952	Neolamarckia macrophylla	2		2		2
440397	Neolamarckia sp	10	7	30	19	13
440398	Neolaugeria sp	1		1		1
440399	Neolehmannia palustris	1		1		1
352954	Neolemonniera batesii	2		2		2
37947	Neolemonniera clitandrifolia	51		70		34
352955	Neolemonniera ogouensis	1		1		1
37948	Neolemonniera sp	2		6		6
440400	Neolepisorus ensatus	3		23		21
440401	Neolepisorus fortunei	4	2	26	24	18
440402	Neolepisorus zippelii	2		2		1
37949	Neolitsea aciculata	52	32	281	206	70
352957	Neolitsea acuminatissima	5		5		3
440403	Neolitsea acuta	2		2		1
91371	Neolitsea alongensis	6		6		4
352958	Neolitsea archboldiana	1		1		1
37950	Neolitsea aurata	84	32	558	498	75
243768	Neolitsea aurata var. chekiangensis	6	2	64	58	40
440404	Neolitsea auricolor	2		2		1
37951	Neolitsea australiensis	34	6	73	36	20
440405	Neolitsea bawangensis	2		2		1
352959	Neolitsea boninensis	1		1		1
352960	Neolitsea brassii	5		8		4
91372	Neolitsea brevipes	6		6		4
352961	Neolitsea buisanensis	5		5		3
91373	Neolitsea cambodiana	81	68	2546	2529	62
37952	Neolitsea cassia	102		109		31
37953	Neolitsea cassiaefolia	4		8		7
243770	Neolitsea cassiifolia	3		3		3
91374	Neolitsea chrysotricha	6		6		4
243771	Neolitsea chui	7		9		2
37954	Neolitsea chuii	40	30	426	412	59
352962	Neolitsea cinnamomea	4		4		3
352963	Neolitsea coccinea	1		1		1
91375	Neolitsea confertifolia	9		9		5
352965	Neolitsea daibuensis	5		5		3
37955	Neolitsea dealbata	98	62	291	241	43
37956	Neolitsea ellipsoidea	52	36	1375	1350	44
352966	Neolitsea fischeri	4		4		3
352967	Neolitsea gamblei	1		1		1
440406	Neolitsea glabra	2		2		1
91376	Neolitsea hainanensis	6		6		4
352968	Neolitsea hiiranensis	5		5		3
91377	Neolitsea homilantha	6		6		4
91378	Neolitsea howii	6		6		4
91379	Neolitsea hsiangkweiensis	6		6		4
91380	Neolitsea impressa	6		6		4
91381	Neolitsea javanica	12	1	22	6	14
37957	Neolitsea konishii	12		14		9
91382	Neolitsea kwangsiensis	6		6		4
352969	Neolitsea lanuginosa	9		9		2
352970	Neolitsea latifolia	4		4		3
37958	Neolitsea levinei	12		16		10
440407	Neolitsea longifolia	2		2		1
91383	Neolitsea longipedicellata	6		6		4
91384	Neolitsea lunglingensis	6		6		4
352971	Neolitsea mannii	1		1		1
91385	Neolitsea menglaensis	6		6		4
440408	Neolitsea minor	2		2		1
440409	Neolitsea novoguinensis	2		2		1
37959	Neolitsea oblongifolia	50	38	1501	1480	44
91386	Neolitsea obtusifolia	11		15		10
352972	Neolitsea ovatifolia	45	41	1514	1510	33
352973	Neolitsea pallens	12		12		3
37961	Neolitsea parvigemma	15		21		12
37962	Neolitsea phanerophlebia	41	30	359	342	32
91387	Neolitsea pingbienensis	5		5		4
91388	Neolitsea pinninervis	6		6		4
91389	Neolitsea polycarpa	6		6		4
440410	Neolitsea pubescens	2		2		1
37963	Neolitsea pulchella	62	49	2161	2143	50
91390	Neolitsea purpurascens	6		6		4
37964	Neolitsea sericea	73	20	446	188	77
91391	Neolitsea shingningensis	6		6		4
352974	Neolitsea siamensis	1		1		1
37965	Neolitsea sp	113	70	242	184	29
91392	Neolitsea sutchuanensis	6		6		4
352975	Neolitsea teschneriana	1		1		1
91393	Neolitsea tomentosa	6		6		4
37966	Neolitsea triplinervia	5		10		7
37967	Neolitsea umbrosa	65	5	89	18	41
91394	Neolitsea undulatifolia	6		6		4
352976	Neolitsea variabillima	5		5		3
91395	Neolitsea velutina	6		6		4
440411	Neolitsea villosa	3		3		1
91396	Neolitsea wushanica	7		13		11
243773	Neolloydia conoidea	10		12		3
440412	Neolloydia conoidea var. matehualensis	3		3		1
440413	Neolloydia sp	3		3		3
440414	Neololeba amahussana	9		12		6
440415	Neololeba atra	12		16		7
440416	Neololeba glabra	1		1		1
440417	Neololeba hirsuta	1		1		1
91398	Neoluederitzia sericocarpa	15		18		7
440418	Neoluederitzia sp	1		6		1
352979	Neomacounia nitida	1		1		1
352981	Neomarica altivallis	5		5		3
352982	Neomarica brachypus	5		5		3
91399	Neomarica caerulea	9		11		5
243777	Neomarica candida	7		9		3
243778	Neomarica capitellata	6		19		8
352983	Neomarica decora	5		5		3
352984	Neomarica decumbens	5		5		3
352985	Neomarica eburnea	2		2		2
352986	Neomarica floscella	2		2		2
352987	Neomarica fluminensis	5		5		3
243780	Neomarica glauca	6		21		8
243781	Neomarica gracilis	10		12		3
352988	Neomarica humilis	5		5		3
91400	Neomarica imbricata	7		7		5
352989	Neomarica itatiaica	5		5		3
352990	Neomarica latifolia	5		5		3
91401	Neomarica longifolia	7		7		5
91402	Neomarica northiana	9		11		4
243782	Neomarica paradoxa	6		19		8
352991	Neomarica pardina	5		5		3
352992	Neomarica portosecurensis	5		5		3
352993	Neomarica rigida	5		5		3
352994	Neomarica rotundata	5		5		3
352995	Neomarica sabini	5		5		3
352996	Neomarica silvestris	5		5		3
440419	Neomarica sp	1		1		1
352997	Neomarica unca	5		5		3
243784	Neomarica variegata	95		97		3
352998	Neomarica warmingii	5		5		3
440420	Neomicrocalamus andropogonifolius	1		1		1
440421	Neomicrocalamus dongvanensis	1		1		1
440422	Neomicrocalamus prainii	1		1		1
440423	Neomicrocalamus yunnanensis	1		1		1
37969	Neomillspaughia emarginata	76	5	123	27	25
353000	Neomillspaughia paniculata	33		33		2
37970	Neomillspaughia sp	5	3	16	9	11
353001	Neomirandea allenii	17		17		3
353002	Neomirandea angularis	22		22		1
353003	Neomirandea araliifolia	36		36		2
243786	Neomirandea arthodes	18		20		1
243787	Neomirandea biflora	3		5		1
353005	Neomirandea burgeri	5		5		1
353006	Neomirandea carnosa	6		6		1
353007	Neomirandea chiriquensis	5		5		1
243788	Neomirandea costaricensis	8		10		2
353008	Neomirandea croatii	6		6		1
353009	Neomirandea cuatrecasana	2		2		2
353010	Neomirandea eximia	35		35		2
353011	Neomirandea folsomiana	4		4		1
243789	Neomirandea gracilis	4		6		1
353012	Neomirandea grosvenorii	2		2		1
353013	Neomirandea guevarii	8		8		1
353014	Neomirandea homogama	24		24		3
243790	Neomirandea ovandensis	3		5		1
353015	Neomirandea panamensis	4		4		1
243791	Neomirandea parasitica	65		67		3
353016	Neomirandea pedrazorum	2		2		2
353017	Neomirandea pseudopsoralea	9		9		1
353018	Neomirandea psoralea	11		11		1
353019	Neomirandea sciaphila	6		6		3
243792	Neomirandea standleyi	18		20		2
243793	Neomirandea tenuipes	5		7		1
353020	Neomirandea turrialbae	5		5		1
353021	Neomitranthes amblymitra	2		2		2
353022	Neomitranthes capivariensis	2		2		2
353023	Neomitranthes cordifolia	3	1	3	1	3
353024	Neomitranthes gemballae	14	5	36	20	16
353025	Neomitranthes glomerata	7	2	21	16	12
353026	Neomitranthes gracilis	2		2		2
353027	Neomitranthes langsdorffii	2		2		2
353028	Neomitranthes obscura	13	1	13	1	10
353029	Neomitranthes obtusa	2	1	2	1	2
353030	Neomitranthes pedicellata	2		2		2
353031	Neomitranthes pereireana	2		2		2
353032	Neomitranthes regeliana	1		1		1
353033	Neomitranthes riedeliana	2		2		2
353034	Neomitranthes stictophylla	2		2		2
353035	Neomitranthes warmingiana	3	1	3	1	3
91404	Neomoorea wallisii	8		9		6
91406	Neomortonia rosea	31		33		4
353036	Neomussaenda xanthophytoides	1		1		1
37971	Neomyrtus pedunculata	103	30	295	192	60
37972	Neonauclea acuminata	10		15		10
353037	Neonauclea angustifolia	1		1		1
353038	Neonauclea anthraciticus	1		1		1
91407	Neonauclea artocarpoides	3		3		3
353039	Neonauclea bartlingii	2	1	5	4	5
353040	Neonauclea bomberaiensis	1		1		1
353041	Neonauclea borneensis	1		1		1
91408	Neonauclea brassii	2		2		2
353042	Neonauclea butonensis	1		1		1
353043	Neonauclea calcarea	1		1		1
37974	Neonauclea calycina	61	1	71	2	31
353044	Neonauclea celebica	2		2		2
353045	Neonauclea ceramensis	1		1		1
353046	Neonauclea chalmersii	1		1		1
353047	Neonauclea circumscissa	1		1		1
91409	Neonauclea clemensiae	2		2		2
353048	Neonauclea colla	1		1		1
353049	Neonauclea connicalycina	1		1		1
353050	Neonauclea coronata	1		1		1
353051	Neonauclea cyclophylla	1		1		1
37975	Neonauclea cyrtopoda	7		11		8
353052	Neonauclea endertii	1		1		1
37976	Neonauclea excelsa	20	7	43	19	15
353053	Neonauclea excelsioides	1		1		1
353054	Neonauclea formicaria	1		1		1
37977	Neonauclea forsteri	44	4	53	10	30
353055	Neonauclea gageana	2		2		2
37979	Neonauclea gigantea	14	2	41	20	24
37980	Neonauclea glabra	12		17		10
353056	Neonauclea glandulifera	1		1		1
37981	Neonauclea griffithii	14	1	26	7	11
440424	Neonauclea hageniae	5		10		7
37982	Neonauclea hagenii	12		17		10
353057	Neonauclea havilandii	2		2		2
353058	Neonauclea intercontinentalis	2		2		2
353059	Neonauclea jagorii	1		1		1
353060	Neonauclea kentii	1		1		1
353061	Neonauclea kraboensis	1		1		1
37983	Neonauclea lanceolata	10		15		10
91410	Neonauclea longipedunculata	2		2		2
37984	Neonauclea maluensis	10		14		9
353062	Neonauclea media	1		1		1
353063	Neonauclea montana	1		1		1
353064	Neonauclea morotaiensis	1		1		1
353065	Neonauclea obversifolia	4		4		3
37987	Neonauclea paracyrtopoda	11	4	53	40	21
353066	Neonauclea parviflora	1		1		1
37989	Neonauclea perspicuinervia	10		14		9
353067	Neonauclea pseudoborneensis	1		1		1
353068	Neonauclea pseudocalycina	1		1		1
353069	Neonauclea pseudopeduncularis	2		2		2
353070	Neonauclea puberula	1		1		1
353071	Neonauclea purpurea	10	5	30	25	8
353072	Neonauclea reticulata	1		1		1
353073	Neonauclea rupestris	1		1		1
353074	Neonauclea sericea	1		1		1
37990	Neonauclea sessilifolia	58		69		26
353075	Neonauclea solomonensis	3		3		2
37991	Neonauclea sp	50	7	66	19	29
353076	Neonauclea subsessilis	1		1		1
353077	Neonauclea superba	1		1		1
353078	Neonauclea tricephala	1		1		1
353079	Neonauclea truncata	3		3		2
37992	Neonauclea tsaiana	13	1	25	7	11
353080	Neonauclea unicapitulifera	1		1		1
353081	Neonauclea ventricosa	2		2		2
37993	Neonauclea versteeghii	8		13		10
353082	Neonauclea vinkiorum	1		1		1
353083	Neonauclea wenzelii	1		1		1
243796	Neonelsonia acuminata	41		43		3
243797	Neonesomia palmeri	3		5		3
91411	Neonicholsonia watsonii	23		47		19
37994	Neonotonia sp	8		18		6
37995	Neonotonia wightii	180	2	427	11	71
243799	Neonotonia wightii subsp. pseudojavanica	8		13		3
243800	Neonotonia wightii subsp. wightii	21		33		4
243801	Neonotonia wightii var. longicauda	9		12		2
37996	Neopallasia pectinata	7	1	12	4	9
440425	Neopallasia sp	1		5		5
37997	Neopanax arboreus	213	31	1040	366	118
91412	Neopanax colensoi	176	26	652	168	62
353084	Neopanax kermadecensis	1		1		1
37998	Neopanax laetus	27		35		13
243802	Neopanax macintyrei	6	1	7	2	6
243803	Neoparrya lithophila	5		7		3
243804	Neoparrya megarrhiza	4		6		2
440426	Neoparrya sp	1		1		1
61815	Neopometia sp	2		6		6
38002	Neopringlea integrifolia	29	1	49	2	11
243809	Neopringlea trinervia	3		5		1
38003	Neopringlea viscosa	26		39		12
38004	Neoptychocarpus apodanthus	267	204	487	408	31
243810	Neoptychocarpus chocoensis	9		11		2
91413	Neoptychocarpus killipii	21		21		4
91414	Neoraimondia arequipensis	8		10		3
38005	Neoraimondia herzogiana	16		24		9
353088	Neoraputia alba	20	1	23	1	15
353089	Neoraputia calliantha	2		2		2
353090	Neoraputia magnifica	43	1	48	1	30
353091	Neoraputia micrantha	2		2		2
38006	Neoraputia paraensis	41	25	73	50	10
91415	Neoraputia sp	1		1		1
243812	Neoraputia trifoliata	6	1	8	1	4
243813	Neorautanenia amboensis	17		26		11
38008	Neorautanenia ficifolia	13		21		10
38009	Neorautanenia mitis	52		67		30
440427	Neorautanenia sp	1		11		1
353093	Neoregelia abendrothae	4		4		3
353094	Neoregelia alvimii	4		4		3
353095	Neoregelia amandae	4		4		3
353096	Neoregelia ampullacea	4		4		3
353097	Neoregelia angustibracteolata	4		4		3
353098	Neoregelia angustifolia	4		4		3
353099	Neoregelia atroviridifolia	4		4		3
353100	Neoregelia azevedoi	4		4		3
243814	Neoregelia bahiana	3		15		6
243815	Neoregelia binotii	5		5		4
353101	Neoregelia bragarum	4		4		3
353102	Neoregelia brevifolia	4		4		3
353103	Neoregelia brigadeirensis	2		2		2
353104	Neoregelia brownii	4		4		3
440428	Neoregelia burlemarxii	2		2		1
353105	Neoregelia camorimiana	4		4		3
353106	Neoregelia capixaba	4		4		3
353107	Neoregelia carcharodon	4		4		3
353108	Neoregelia carinata	4		4		3
38010	Neoregelia carolinae	10		14		8
440429	Neoregelia cathcartii	2		2		1
353109	Neoregelia chlorosticta	4		4		3
353110	Neoregelia coimbrae	4		4		3
353111	Neoregelia compacta	4		4		3
38011	Neoregelia concentrica	10		14		8
353112	Neoregelia coriacea	4		4		3
353113	Neoregelia correia-araujoi	4		4		3
353114	Neoregelia crispata	4		4		3
38012	Neoregelia cruenta	15	3	35	11	17
353115	Neoregelia cyanea	4		4		3
353116	Neoregelia dactyloflammans	4		4		3
353117	Neoregelia dayvidiana	4		4		3
353118	Neoregelia desenganensis	2		2		2
353119	Neoregelia diversifolia	2		2		2
353120	Neoregelia doeringiana	4		4		3
353121	Neoregelia dungsiana	4		4		3
38013	Neoregelia eleutheropetala	20		24		6
353122	Neoregelia eltoniana	4		4		3
353123	Neoregelia farinosa	4		4		3
353124	Neoregelia fluminensis	4		4		3
353125	Neoregelia fosteriana	4		4		3
353126	Neoregelia gavionensis	4		4		3
353127	Neoregelia gigas	4		4		3
353128	Neoregelia guttata	4		4		3
353129	Neoregelia hoehneana	4		4		3
353130	Neoregelia ibitipocensis	4		4		3
353131	Neoregelia ilhana	4		4		3
353132	Neoregelia indecora	4		4		3
353133	Neoregelia inexspectata	4		4		3
353134	Neoregelia johannis	4		4		3
353135	Neoregelia johnsoniae	4		4		3
353136	Neoregelia kautskyi	4		4		3
353137	Neoregelia kerryae	4		4		3
353138	Neoregelia kuhlmannii	4		4		3
353139	Neoregelia lactea	4		4		3
91416	Neoregelia laevis	5		5		4
243816	Neoregelia leprosa	5		17		6
353140	Neoregelia leucophoea	4		4		3
243817	Neoregelia leviana	7		9		3
353141	Neoregelia lilliputiana	4		4		3
353142	Neoregelia lillyae	4		4		3
353143	Neoregelia longipedicellata	2		2		2
353144	Neoregelia longisepala	4		4		3
353145	Neoregelia lymaniana	4		4		3
353146	Neoregelia macahensis	4		4		3
353147	Neoregelia macrosepala	4		4		3
353148	Neoregelia maculata	4		4		3
353149	Neoregelia magdalenae	4		4		3
440430	Neoregelia marceloi	2		2		2
353150	Neoregelia margaretae	4		4		3
353151	Neoregelia marmorata	4		4		3
353152	Neoregelia martinellii	4		4		3
353153	Neoregelia mcwilliamsii	4		4		3
353154	Neoregelia melanodonta	4		4		3
353155	Neoregelia menescalii	2		2		2
243818	Neoregelia mooreana	13		15		3
353156	Neoregelia mucugensis	2		2		2
243819	Neoregelia myrmecophila	10		12		3
353157	Neoregelia nevaresii	4		4		3
353158	Neoregelia nivea	4		4		3
353159	Neoregelia odorata	4		4		3
353160	Neoregelia olens	4		4		3
353161	Neoregelia oligantha	4		4		3
353162	Neoregelia paratiensis	4		4		3
353163	Neoregelia pascoaliana	4		4		3
353164	Neoregelia pauciflora	4		4		3
353165	Neoregelia paulistana	4		4		3
243820	Neoregelia pendula	23		25		3
353166	Neoregelia pernambucana	4		4		3
353167	Neoregelia petropolitana	4		4		3
91417	Neoregelia pineliana	5		5		4
353168	Neoregelia pontualii	4		4		3
353169	Neoregelia princeps	4		4		3
353170	Neoregelia punctatissima	4		4		3
353171	Neoregelia retrorsa	4		4		3
353172	Neoregelia richteri	4		4		3
353173	Neoregelia roethii	4		4		3
353174	Neoregelia rosea	5		5		3
353175	Neoregelia rothinessa	4		4		3
353176	Neoregelia rubrifolia	4		4		3
353177	Neoregelia rubrovittata	4		4		3
353178	Neoregelia ruschii	4		4		3
353179	Neoregelia sanguinea	4		4		3
353180	Neoregelia sapiatibensis	4		4		3
353181	Neoregelia sarmentosa	4		4		3
91418	Neoregelia schubertii	5		5		4
353182	Neoregelia seideliana	4		4		3
353183	Neoregelia silvimontana	4		4		3
353184	Neoregelia simulans	4		4		3
353185	Neoregelia smithii	4		4		3
353186	Neoregelia spectabilis	4		4		3
353187	Neoregelia spiralipetala	4		4		3
243821	Neoregelia stolonifera	8		10		3
243822	Neoregelia tarapotoensis	7		9		3
353188	Neoregelia tenebrosa	4		4		3
353189	Neoregelia tigrina	4		4		3
353190	Neoregelia tristis	4		4		3
353191	Neoregelia uleana	4		4		3
353192	Neoregelia viridolineata	4		4		3
353193	Neoregelia viridovinosa	4		4		3
353194	Neoregelia watersiana	2		2		2
353195	Neoregelia wilsoniana	4		4		3
243823	Neoregelia wurdackii	9		11		3
353196	Neoregelia zaslawskyi	4		4		3
353197	Neoregelia zonata	4		4		3
440431	Neorhine abruptum	2		2		1
63464	Neorites kevediana	23		171		27
61818	Neorites sp	5	4	17	10	11
353198	Neoroepera banksii	1		1		1
353199	Neoroepera buxifolia	1		1		1
440432	Neorudolphia sp	2		10		2
38014	Neorudolphia volubilis	16		27		10
353202	Neoschmidia pallida	1		1		1
440433	Neoschroetera sp	1		6		1
243827	Neoschumannia kamerunensis	12		12		10
353207	Neoscortechinia angustifolia	1		1		1
38016	Neoscortechinia forbesii	13		20		10
38017	Neoscortechinia kingii	52	37	200	149	29
243829	Neoscortechinia nicobarica	10		17		9
353208	Neoscortechinia philippinensis	4	1	5	2	4
38018	Neoscortechinia sp	9	8	27	20	11
353209	Neoscortechinia sumatrensis	2		2		2
38019	Neosepicaea jucunda	36	18	103	78	21
38020	Neoshirakia japonica	146		1248		61
353210	Neosparton aphyllum	2		2		2
353211	Neosparton ephedroides	2		2		2
353212	Neosparton patagonicum	2		2		2
38021	Neosprucea grandiflora	112	6	142	28	21
353213	Neosprucea melastomatoides	2		2		2
243831	Neosprucea montana	16		18		3
353214	Neosprucea paterna	1		1		1
243832	Neosprucea pedicellata	14		16		3
91420	Neosprucea rimachii	7		8		5
91421	Neosprucea sp	4		4		2
243833	Neosprucea sucumbiensis	7		9		3
353216	Neosprucea tenuisepala	10		10		2
243834	Neosprucea wilburiana	6		8		2
38022	Neostapfia colusana	16		22		8
61810	Neostapfia sp	6		9		5
353217	Neostapfiella chloridiantha	3		3		3
353218	Neostapfiella humbertiana	3		3		3
353219	Neostapfiella perrieri	3		3		3
440434	Neostenanthera gabonensis	1		2		2
353220	Neostenanthera hamata	1		1		1
91422	Neostenanthera myristicifolia	37		37		16
91423	Neostenanthera robsonii	4		4		4
38023	Neostenanthera yalensis	33		35		20
91424	Neostrearia fleckeri	7		10		6
353221	Neotatea colombiana	3		3		3
353222	Neotatea duidae	1		1		1
243836	Neotatea longifolia	4		6		3
38024	Neotatea neblinae	51		55		26
353223	Neotessmannia uniflora	2		2		2
440435	Neotiaceras_x mattinatae	1		1		1
440436	Neotinea dietrichiana_x	3		3		1
243837	Neotinea lactea	6		5		3
38025	Neotinea maculata	166	5	200	5	49
243838	Neotinea tridentata	21	10	144	60	37
91425	Neotinea ustulata	381	41	801	141	138
243840	Neotorularia brevipes	6	4	14	12	5
440437	Neotorularia contortuplicata	1		2		2
353226	Neotorularia dentata	10	6	50	46	15
353227	Neotorularia grubovii	2		2		2
91426	Neotorularia korolkowii	4		4		4
353228	Neotorularia mongolica	2		2		2
440438	Neotorularia sp	2		4		3
38026	Neotorularia torulosa	22	2	43	6	16
440439	Neotorularia torulosa var. torulosa	1		2		2
353229	Neottia acuminata	5		5		3
353230	Neottia alternifolia	3		3		3
243841	Neottia auriculata	9		13		3
353231	Neottia bambusetorum	5		5		3
243842	Neottia banksiana	11		17		3
353232	Neottia biflora	5		5		3
243843	Neottia bifolia	8		10		3
243844	Neottia borealis	8		12		3
353233	Neottia brevicaulis	5		5		3
353234	Neottia brevilabris	5		5		3
353235	Neottia camtschatea	5		5		3
353236	Neottia chenii	5		5		3
243845	Neottia convallarioides	10		98		50
91427	Neottia cordata	363	44	742	110	113
353237	Neottia dentata	3		3		3
353238	Neottia dihangensis	2		2		2
353239	Neottia divaricata	5		5		3
353240	Neottia fangii	5		5		3
353241	Neottia flabellata	3		3		3
353242	Neottia formosana	5		5		3
440440	Neottia fugongensis	1		1		1
353243	Neottia furusei	3		3		3
353244	Neottia gaudissartii	5		5		3
353245	Neottia inagakii	3		3		3
353246	Neottia inayatii	5		5		3
353247	Neottia japonica	5		5		3
353248	Neottia karoana	3		3		3
353249	Neottia kiusiana	3		3		3
353250	Neottia kuanshanensis	5		5		3
353251	Neottia latilabra	3		3		3
353252	Neottia listeroides	6		6		3
353253	Neottia longicaulis	5		5		3
