"Site","Plot_number","Treatment","Tree_number","Species","Height_year_1","Height_year_2","Height_year_3","BA_year_3","DBH_year_3","Mortality_year_1","Mortality_year_2","WD","WD_source"
"LLFS",5,"2SP",10,"Inga edulis",NA,10,115,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",11,"Calophyllum brasiliense",NA,57,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",12,"Inga edulis",NA,50,111,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",13,"Calophyllum brasiliense",NA,80,130,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",14,"Inga edulis",NA,47,72,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",15,"Calophyllum brasiliense",NA,60,77,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",16,"Inga edulis",NA,87,142,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",17,"Calophyllum brasiliense",NA,34,42,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",18,"Inga edulis",NA,90,109,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",19,"Calophyllum brasiliense",NA,90,116,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",20,"Inga edulis",NA,49,112,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",21,"Calophyllum brasiliense",NA,95,116,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",22,"Inga edulis",NA,79,107,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",23,"Calophyllum brasiliense",NA,62,88,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",24,"Inga edulis",NA,113,137,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",25,"Calophyllum brasiliense",NA,71,87,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",26,"Inga edulis",NA,37,98,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",27,"Calophyllum brasiliense",NA,88,158,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",28,"Inga edulis",NA,80,168,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",29,"Calophyllum brasiliense",NA,57,86,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",30,"Inga edulis",NA,29,112,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",31,"Calophyllum brasiliense",NA,71,122,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",32,"Inga edulis",NA,67,120,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",33,"Calophyllum brasiliense",NA,40,58,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",34,"Inga edulis",NA,79,140,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",35,"Calophyllum brasiliense",NA,67,121,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",36,"Inga edulis",NA,65,148,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",37,"Calophyllum brasiliense",NA,65,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",38,"Inga edulis",NA,64,162,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",39,"Calophyllum brasiliense",NA,95,165,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",40,"Inga edulis",NA,42,90,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",41,"Calophyllum brasiliense",NA,85,174,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",42,"Inga edulis",NA,96,178,5.568468275,2.66270426659312,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",43,"Calophyllum brasiliense",NA,47,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",44,"Inga edulis",NA,106,212,6.919351975,2.96816316238029,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",45,"Calophyllum brasiliense",NA,62,102,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",46,"Inga edulis",NA,110,225,3.275107575,2.04205692323982,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",47,"Calophyllum brasiliense",NA,98,162,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",5,"2SP",48,"Inga edulis",NA,78,290,13.46171315,4.14004656042192,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"2SP",49,"Calophyllum brasiliense",NA,101,200,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",2,"Inga edulis",NA,16,430,20.899427475,5.15848597201684,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",3,"Calophyllum brasiliense",NA,74,140,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",4,"Inga edulis",NA,214,600,82.41961365,10.2440183209995,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",5,"Calophyllum brasiliense",NA,33,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",6,"Inga edulis",NA,153,355,11.63959095,3.84967368514287,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",7,"Calophyllum brasiliense",NA,22,191,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",8,"Inga edulis",NA,76,250,3.306523475,2.05182758631546,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",9,"Calophyllum brasiliense",NA,19,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",10,"Inga edulis",NA,143,395,19.988366375,5.04479717167149,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",11,"Calophyllum brasiliense",NA,106,180,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",12,"Inga edulis",NA,145,415,47.477278875,7.77495652335557,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",13,"Calophyllum brasiliense",NA,97,145,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",14,"Inga edulis",NA,141,320,20.145445875,5.0645807659047,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",15,"Calophyllum brasiliense",NA,72,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",16,"Inga edulis",NA,130,375,30.8189979,6.26418125978088,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",17,"Calophyllum brasiliense",NA,21,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",18,"Inga edulis",NA,38,419,53.132140875,8.22495853232644,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",19,"Calophyllum brasiliense",NA,33,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",20,"Inga edulis",NA,235,498,72.672830675,9.61924746761682,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",21,"Calophyllum brasiliense",NA,104,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",22,"Inga edulis",NA,165,415,63.57007365,8.99666224957383,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",23,"Calophyllum brasiliense",NA,NA,NA,NA,NA,NA,1,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",24,"Inga edulis",NA,114,415,23.8132522,5.50635763366235,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",25,"Calophyllum brasiliense",NA,112,162,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",26,"Inga edulis",NA,257,485,95.732101275,11.0403757655218,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",27,"Calophyllum brasiliense",NA,63,155,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",28,"Inga edulis",NA,223,330,33.44222555,6.52533248457216,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",29,"Calophyllum brasiliense",NA,24,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",30,"Inga edulis",NA,79,340,19.93338855,5.0378545594758,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",31,"Calophyllum brasiliense",NA,123,223,1.5393791,1.39999940873517,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",32,"Inga edulis",NA,21,470,100.255990875,11.2982251782595,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",33,"Calophyllum brasiliense",NA,139,255,0.7853975,0.999999577667978,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",34,"Inga edulis",NA,117,320,7.736165375,3.13846963981826,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",35,"Calophyllum brasiliense",NA,111,228,2.0106176,1.59999932426877,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",36,"Inga edulis",NA,153,415,52.04043835,8.14002113219446,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",37,"Calophyllum brasiliense",NA,141,254,1.767144375,1.49999936650197,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",38,"Inga edulis",NA,222,515,140.515466725,13.3757186304583,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",39,"Calophyllum brasiliense",NA,45,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",40,"Inga edulis",NA,182,430,46.000731575,7.65310071330813,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",41,"Calophyllum brasiliense",NA,63,132,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",42,"Inga edulis",NA,175,415,59.446736775,8.69999632571141,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",43,"Calophyllum brasiliense",NA,NA,NA,NA,NA,NA,1,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",44,"Inga edulis",NA,17,505,53.194972675,8.22982033770583,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",45,"Calophyllum brasiliense",NA,NA,NA,NA,NA,NA,1,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",46,"Inga edulis",NA,123,350,26.49931165,5.80861183941922,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",47,"Calophyllum brasiliense",NA,105,230,1.327321775,1.29999945096837,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"2SP",48,"Inga edulis",NA,113,365,46.3384525,7.6811425038748,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"2SP",49,"Calophyllum brasiliense",NA,104,185,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"6SP",2,"Inga edulis",NA,106,377,22.44666055,5.34602430405126,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",3,"Calophyllum brasiliense",NA,71,127,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"6SP",4,"Croton draco",NA,96,370,7.547669975,3.09999869077073,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",1,"6SP",5,"Quercus insignis",NA,55,124,NA,NA,NA,NA,0.701,"BIOMASS (genus)"
"LLFS",1,"6SP",6,"Lacistema aggregatum",NA,59,160,NA,NA,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",7,"Zygia longifolia",NA,80,215,1.327321775,1.29999945096837,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",8,"Lacistema aggregatum",NA,60,115,NA,NA,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",9,"Quercus insignis",NA,19,378,5.23074735,2.58069649020156,NA,NA,0.701,"BIOMASS (genus)"
"LLFS",1,"6SP",10,"Zygia longifolia",NA,65,275,3.09446615,1.98494248582279,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",11,"Calophyllum brasiliense",NA,85,68,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"6SP",12,"Croton draco",NA,224,523,80.526805675,10.1257055752483,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",1,"6SP",13,"Inga edulis",NA,93,353,24.685043425,5.60624414846649,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",14,"Quercus insignis",NA,63,167,NA,NA,NA,NA,0.701,"BIOMASS (genus)"
"LLFS",1,"6SP",15,"Zygia longifolia",NA,56,173,1.327321775,1.29999945096837,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",16,"Croton draco",NA,29,596,135.60673235,13.1400096712421,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",1,"6SP",17,"Inga edulis",NA,144,435,50.697408625,8.03429806995904,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",18,"Lacistema aggregatum",NA,92,178,NA,NA,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",19,"Inga edulis",NA,95,341,35.806272025,6.7520338781566,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",20,"Calophyllum brasiliense",NA,50,145,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"6SP",21,"Croton draco",NA,308,580,99.8083143,11.2729717758946,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",1,"6SP",22,"Calophyllum brasiliense",NA,104,187,0.7853975,0.999999577667978,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"6SP",23,"Lacistema aggregatum",NA,41,96,NA,NA,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",24,"Quercus insignis",NA,93,246,1.1309724,1.19999949320157,NA,NA,0.701,"BIOMASS (genus)"
"LLFS",1,"6SP",25,"Zygia longifolia",NA,75,178,1.5393791,1.39999940873517,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",26,"Croton draco",NA,245,610,153.48237945,13.9792644633324,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",1,"6SP",27,"Quercus insignis",NA,30,128,NA,NA,NA,NA,0.701,"BIOMASS (genus)"
"LLFS",1,"6SP",28,"Lacistema aggregatum",NA,61,210,1.1309724,1.19999949320157,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",29,"Quercus insignis",NA,42,134,NA,NA,NA,NA,0.701,"BIOMASS (genus)"
"LLFS",1,"6SP",30,"Croton draco",NA,200,570,95.9127427,11.0507871597298,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",1,"6SP",31,"Zygia longifolia",NA,80,236,2.960948575,1.9416479638743,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",32,"Inga edulis",NA,128,395,85.6397434,10.4422175756806,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",33,"Lacistema aggregatum",NA,82,263,4.5238896,2.39999898640315,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",34,"Inga edulis",NA,124,413,96.02269835,11.0571197303545,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",35,"Calophyllum brasiliense",NA,70,174,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"6SP",36,"Zygia longifolia",NA,43,185,0.7853975,0.999999577667978,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",37,"Quercus insignis",NA,47,123,NA,NA,NA,NA,0.701,"BIOMASS (genus)"
"LLFS",1,"6SP",38,"Calophyllum brasiliense",NA,80,166,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"6SP",39,"Lacistema aggregatum",NA,NA,64,NA,NA,NA,1,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",40,"Zygia longifolia",NA,49,151,NA,NA,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",41,"Quercus insignis",NA,93,290,1.5393791,1.39999940873517,NA,NA,0.701,"BIOMASS (genus)"
"LLFS",1,"6SP",42,"Inga edulis",NA,87,385,35.3428875,6.70820109941004,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",43,"Lacistema aggregatum",NA,62,169,NA,NA,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",44,"Calophyllum brasiliense",NA,70,112,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"6SP",45,"Inga edulis",NA,126,403,66.08334565,9.17278196241371,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",1,"6SP",46,"Croton draco",NA,107,415,32.62541215,6.44515049573422,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",1,"6SP",47,"Calophyllum brasiliense",NA,89,150,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"6SP",48,"Croton draco",NA,316,500,129.3706762,12.8343235453595,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",1,"6SP",49,"Zygia longifolia",NA,77,200,9.479747825,3.47418908594612,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",2,"Inga edulis",NA,255,500,150.819881925,13.8574830975613,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",3,"Calophyllum brasiliense",NA,127,275,1.767144375,1.49999936650197,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",4,"6SP",4,"Croton draco",NA,306,440,118.2808635,12.2719139824895,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",4,"6SP",5,"Quercus insignis",NA,NA,56,NA,NA,NA,1,0.701,"BIOMASS (genus)"
"LLFS",4,"6SP",6,"Lacistema aggregatum",NA,63,157,NA,NA,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",7,"Zygia longifolia",NA,173,258,35.5627988,6.72903869461457,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",8,"Lacistema aggregatum",NA,19,80,NA,NA,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",9,"Quercus insignis",NA,55,78,NA,NA,NA,NA,0.701,"BIOMASS (genus)"
"LLFS",4,"6SP",10,"Zygia longifolia",NA,213,320,18.4411333,4.84561452937524,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",11,"Calophyllum brasiliense",NA,86,132,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",4,"6SP",12,"Croton draco",NA,205,490,71.86387125,9.56555919501084,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",4,"6SP",13,"Inga edulis",NA,13,212,29.5937778,6.13840110884468,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",14,"Quercus insignis",NA,68,170,NA,NA,NA,NA,0.701,"BIOMASS (genus)"
"LLFS",4,"6SP",15,"Zygia longifolia",NA,134,203,7.6968955,3.13049384639135,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",16,"Croton draco",NA,278,435,38.7358047,7.02281698047003,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",4,"6SP",17,"Inga edulis",NA,167,445,60.075054775,8.74585246797938,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",18,"Lacistema aggregatum",NA,59,135,NA,NA,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",19,"Inga edulis",NA,188,495,158.6817109,14.214071525925,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",20,"Calophyllum brasiliense",NA,94,220,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",4,"6SP",21,"Croton draco",NA,143,220,4.830194625,2.47991830617809,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",4,"6SP",22,"Calophyllum brasiliense",NA,104,212,1.1309724,1.19999949320157,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",4,"6SP",23,"Lacistema aggregatum",NA,82,163,NA,NA,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",24,"Quercus insignis",NA,35,75,NA,NA,NA,NA,0.701,"BIOMASS (genus)"
"LLFS",4,"6SP",25,"Zygia longifolia",NA,182,150,NA,NA,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",26,"Croton draco",NA,147,458,28.360703725,6.00915713716889,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",4,"6SP",27,"Quercus insignis",NA,78,NA,NA,NA,NA,NA,0.701,"BIOMASS (genus)"
"LLFS",4,"6SP",28,"Lacistema aggregatum",NA,65,113,NA,NA,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",29,"Quercus insignis",NA,200,250,1.767144375,1.49999936650197,NA,NA,0.701,"BIOMASS (genus)"
"LLFS",4,"6SP",30,"Croton draco",NA,34,700,70.583673325,9.47997489923146,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",4,"6SP",31,"Zygia longifolia",NA,173,237,26.114466875,5.76627886205016,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",32,"Inga edulis",NA,115,310,21.072214925,5.17976614700591,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",33,"Lacistema aggregatum",NA,59,135,NA,NA,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",34,"Inga edulis",NA,185,430,57.043420425,8.52232002755491,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",35,"Calophyllum brasiliense",NA,86,107,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",4,"6SP",36,"Zygia longifolia",NA,117,200,1.5393791,1.39999940873517,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",37,"Quercus insignis",NA,50,77,NA,NA,NA,NA,0.701,"BIOMASS (genus)"
"LLFS",4,"6SP",38,"Calophyllum brasiliense",NA,65,113,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",4,"6SP",39,"Lacistema aggregatum",NA,30,47,NA,NA,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",40,"Zygia longifolia",NA,179,190,12.856957075,4.04598395607948,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",41,"Quercus insignis",NA,39,68,NA,NA,1,NA,0.701,"BIOMASS (genus)"
"LLFS",4,"6SP",42,"Inga edulis",NA,274,510,189.17084185,15.5196583903854,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",43,"Lacistema aggregatum",NA,36,36,NA,NA,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",44,"Calophyllum brasiliense",NA,100,128,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",4,"6SP",45,"Inga edulis",NA,158,310,56.3915405,8.4734844871006,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",4,"6SP",46,"Croton draco",NA,193,530,63.075273225,8.96158089652964,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",4,"6SP",47,"Calophyllum brasiliense",NA,110,215,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",4,"6SP",48,"Croton draco",NA,230,485,81.19439355,10.1675912918768,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",4,"6SP",49,"Zygia longifolia",NA,205,198,1.735728475,1.48660624689016,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
"LLFS",6,"6SP",2,"Calophyllum brasiliense",NA,90,155,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",6,"6SP",3,"Lacistema aggregatum",NA,72,181,NA,NA,NA,NA,0.508,"BIOMASS+BIEN+Zanne"
"LLFS",6,"6SP",4,"Inga edulis",NA,108,158,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"6SP",5,"Croton draco",NA,415,728,88.066621675,10.5891409135888,NA,NA,0.51,"BIOMASS (genus)"
"LLFS",6,"6SP",6,"Zygia longifolia",NA,82,190,NA,NA,NA,NA,0.71,"BIOMASS+BIEN+Zanne"
